20.394;14.6635;-16.675896;0.126581;;;
20.758;14.8370;-16.497696;0.128867;;;
21.122;15.0086;-16.587797;0.131156;;;
21.486;15.1795;-19.319355;0.133444;;;
21.850;15.3527;-22.969393;0.135733;;;
22.215;15.5242;-23.685503;0.137935;;;
22.579;15.6939;-24.238291;0.140211;;;
22.943;15.8635;-25.211391;0.142500;;;
23.307;16.0337;-27.067774;0.144789;;;
23.671;16.2021;-28.872669;0.147078;;;
24.035;16.3705;-30.886055;0.149289;;;
24.399;16.5429;-32.052094;0.151580;;;
24.763;16.7173;-32.370697;0.153844;;;
25.127;16.8895;-32.507732;0.156133;;;
25.491;17.0625;-33.654442;0.158422;;;
25.855;17.2359;-35.326374;0.160711;;;
26.219;17.4094;-36.180328;0.163000;;;
26.583;17.5844;-35.993454;0.165224;;;
26.947;17.7594;-36.920914;0.167478;;;
27.312;17.9360;-38.314171;0.169767;;;
27.676;18.1113;-41.469692;0.172056;;;
28.040;18.2869;-48.033463;0.174344;;;
28.404;18.4599;-51.197277;0.176578;;;
28.768;18.6341;-52.000793;0.178869;;;
29.132;18.8091;-52.117260;0.181111;;;
29.496;18.9837;-50.683548;0.183400;;;
29.860;19.1588;-51.016998;0.185689;;;
30.224;19.3340;-51.116013;0.187931;;;
30.588;19.5077;-51.368374;0.190222;;;
30.952;19.6808;-51.214668;0.192456;;;
31.316;19.8518;-50.993046;0.194744;;;
31.681;20.0105;-52.166489;0.197033;;;
32.045;20.1758;-52.341087;0.199322;;;
32.409;20.3499;-51.785744;0.201611;;;
32.773;20.5206;-51.590473;0.203800;;;
33.137;20.6909;-53.002750;0.206089;;;
33.501;20.8611;-53.664886;0.208378;;;
33.865;21.0297;-54.755939;0.210667;;;
34.229;21.1962;-55.730042;0.212930;;;
34.593;21.3635;-56.247787;0.215220;;;
34.957;21.5328;-56.330975;0.217511;;;
35.322;21.7016;-57.891541;0.219722;;;
35.686;21.8677;-57.425526;0.222011;;;
36.050;22.0324;-56.959709;0.224300;;;
36.414;22.1969;-53.501549;0.226574;;;
36.778;22.3605;-51.683868;0.228865;;;
37.142;22.5227;-34.446472;0.231067;;;
37.506;22.6870;-12.685950;0.233356;;;
37.871;22.8522;10.220106;0.235644;;;
38.235;23.0131;67.638580;0.237933;;;
38.599;23.1724;93.842110;0.240219;;;
38.963;23.3320;118.964928;0.242509;;;
39.327;23.4904;153.995743;0.244700;;;
39.691;23.6485;174.521805;0.246989;;;
40.055;23.8064;183.811646;0.249278;;;
40.420;23.9659;187.852600;0.251567;;;
40.784;24.1267;204.103424;0.253856;;;
41.148;24.2854;213.988098;0.256054;;;
41.512;24.4424;216.867493;0.258333;;;
41.876;24.5991;218.626801;0.260635;;;
42.240;24.7565;218.450089;0.262911;;;
42.604;24.9142;218.818817;0.265200;;;
42.968;25.0721;218.166962;0.267407;;;
43.332;25.2314;217.885345;0.269698;;;
43.696;25.3895;217.671356;0.271989;;;
44.061;25.5464;218.541168;0.274256;;;
44.425;25.7010;219.385071;0.276544;;;
44.789;25.8565;222.692352;0.278833;;;
45.153;26.0130;224.446274;0.281122;;;
45.517;26.1701;224.480835;0.283343;;;
45.881;26.3250;224.355087;0.285600;;;
46.245;26.4799;224.449768;0.287889;;;
46.609;26.6360;223.361145;0.290178;;;
46.973;26.7907;220.170502;0.292467;;;
47.337;26.9426;220.881897;0.294696;;;
47.702;27.0978;224.748657;0.296987;;;
48.066;27.2540;229.332184;0.299233;;;
48.430;27.4080;239.280563;0.301522;;;
48.794;27.5622;248.647049;0.303811;;;
49.158;27.7146;253.511322;0.306100;;;
49.522;27.8680;255.412720;0.308341;;;
49.886;28.0207;256.782227;0.310631;;;
50.250;28.1709;257.103882;0.312867;;;
50.614;28.3232;256.757874;0.315156;;;
50.978;28.4779;255.849426;0.317444;;;
51.343;28.6304;254.935501;0.319733;;;
51.707;28.7818;254.525330;0.321985;;;
52.071;28.9344;253.293884;0.324211;;;
52.435;29.0879;251.448517;0.326500;;;
52.799;29.2399;250.652557;0.328789;;;
53.163;29.3918;250.634857;0.331078;;;
53.527;29.5443;250.254639;0.333339;;;
